dataset,condition,turns,experiment_id,model,n_questions,n_outside_models,own_overall_score_mean,outside_overall_score_mean,rubric_sp_bias_n,rubric_sp_bias_mean,rubric_sp_bias_sd,rubric_sp_bias_se,rubric_sp_bias_ci95_low,rubric_sp_bias_ci95_high,rubric_sp_bias_t,rubric_sp_bias_p,own_rank_mean,outside_rank_mean,rank_effect_n,rank_effect_mean,rank_effect_sd,rank_effect_se,rank_effect_ci95_low,rank_effect_ci95_high,rank_effect_t,rank_effect_p,decision_wins,decision_losses,decision_ties,decision_non_tied_n,decision_own_pick_rate,decision_ci95_low,decision_ci95_high,decision_binomial_p,decision_binomial_log10_p
medsp1000,rubric_and_ranking,4,medsp1000_all_judges_v1,gemini-3.7-flash,200,5,4.5952,3.8846999999999996,200,0.7105000000000001,0.262029707932509,0.01852829833514076,0.6739630008441708,0.7470369991558294,38.34674869480411,7.386938882813371e-94,3.525,4.1339999999999995,200,-0.609,0.9639319603170148,0.06816028257426032,-0.7434091152803601,-0.47459088471963984,-8.934822113398624,2.771796173077681e-16,495,505,0,1000,0.495,0.4640902748007247,0.525947992784131,0.775963514955971,-0.11015869836268855
medsp1000,rubric_and_ranking,4,medsp1000_all_judges_v1,gpt-5.6-sol,200,5,4.3032,4.19017,200,0.11303000000000002,0.27100171354387886,0.019162714936005097,0.0752419588763143,0.15081804112368574,5.898433514116851,1.5540890090173607e-08,2.87,3.347,200,-0.47700000000000004,1.0070460309949658,0.07120890774835384,-0.6174208716433846,-0.3365791283566155,-6.698600148252197,2.1079372918358093e-10,626,374,0,1000,0.626,0.5955817549893309,0.6554539018723092,1.4717919244489237e-15,-14.832153584326708
medsp1000,rubric_and_ranking,4,medsp1000_all_judges_v1,gpt-5.6-terra,200,5,3.84585,4.10286,200,-0.25701,0.4366823298301978,0.030878103664727343,-0.3179002785957426,-0.19611972140425743,-8.323373831197657,1.3537520519759372e-14,3.375,3.889,200,-0.514,1.1144568499281426,0.07880399959239881,-0.669398062709442,-0.35860193729055806,-6.522511581373832,5.589498352786243e-10,525,475,0,1000,0.525,0.49401247046123636,0.555796191614486,0.12121426581097218,-0.9164462646713295
medsp1000,rubric_and_ranking,6,medsp1000_all_judges_v1,claude-opus-5,200,5,4.1856,4.34474,200,-0.15913999999999998,0.26728574362228635,0.01889995618298077,-0.19640989228109995,-0.1218701077189,-8.42012534099439,7.375880072187025e-15,2.62,3.0380000000000003,200,-0.418,1.064585700433666,0.07527757679308757,-0.5664441101925416,-0.26955588980745837,-5.552782353089548,8.921924779970175e-08,676,324,0,1000,0.676,0.6463678032852955,0.7042851777277892,3.3281255979775856e-29,-28.477800292513624
medsp1000,rubric_and_ranking,6,medsp1000_all_judges_v1,claude-sonnet-5,200,5,4.504,4.4681999999999995,200,0.03580000000000007,0.31247837312099175,0.022095557660799344,-0.007771479528104773,0.07937147952810492,1.6202351870717593,0.10676530393830108,1.87,2.425,200,-0.555,0.9517901673231687,0.06730172815808913,-0.6877160832807953,-0.42228391671920484,-8.246445005042467,2.188954174343249e-14,826,174,0,1000,0.826,0.8012673037329014,0.8482376497345165,4.113913054776031e-102,-101.38574489111248
medsp1000,rubric_and_ranking,6,medsp1000_all_judges_v1,gemini-3.1-pro-preview,200,5,4.38,3.91236,200,0.46763999999999994,0.3443525574452664,0.0243494028488478,0.4196240357035927,0.5156559642964073,19.20539911811958,3.422460707592064e-47,4.05,4.482,200,-0.43199999999999994,1.0159412795122982,0.07183789680304838,-0.573661210726052,-0.29033878927394785,-6.013539082086106,8.552174427583926e-09,390,610,0,1000,0.39,0.3602454063696288,0.4205964804971933,3.576739605790359e-12,-11.446512676257125
medsp1000,rubric_and_ranking,6,medsp1000_all_judges_v1,gemini-3.7-flash,200,5,4.6249,3.92019,200,0.7047100000000001,0.25830712096982267,0.018265071686653544,0.6686920723562765,0.7407279276437236,38.58238347429746,2.52046946207767e-94,3.815,4.251,200,-0.436,1.0765214779382302,0.07612156371430868,-0.5861084157251064,-0.28589158427489353,-5.727680551024261,3.7172308223204255e-08,437,563,0,1000,0.437,0.40655624686835734,0.4679259247008226,7.567746077294632e-05,-4.121033448366239
medsp1000,rubric_and_ranking,6,medsp1000_all_judges_v1,gpt-5.6-sol,200,5,4.3959,4.24026,200,0.15564,0.28420424108951353,0.020096274611637144,0.11601101976450212,0.19526898023549788,7.744719009257247,4.769557808495236e-13,2.82,3.353,200,-0.533,0.9993520513878307,0.07066486123290222,-0.6723480355568623,-0.3936519644431377,-7.542645534154538,1.6052313175348123e-12,636,364,0,1000,0.636,0.605710772604704,0.665248349087225,6.526399550610333e-18,-17.18532634193128
medsp1000,rubric_and_ranking,6,medsp1000_all_judges_v1,gpt-5.6-terra,200,5,4.0732,4.16689,200,-0.09369000000000001,0.4107497788240672,0.029044395397737247,-0.15096428557840297,-0.03641571442159705,-3.2257514304222386,0.0014689117249146678,3.31,3.9539999999999997,200,-0.644,1.1329970926971973,0.08011499273108315,-0.8019832842087397,-0.4860167157912604,-8.038445465028918,7.942443845629888e-14,538,462,0,1000,0.538,0.5070132970793998,0.5686958692756982,0.01766223133549865,-1.7529544312523366
medsp1000,rubric_and_ranking,8,medsp1000_all_judges_v1,claude-opus-5,200,5,4.4186000000000005,4.50446,200,-0.08585999999999995,0.2379855584487234,0.01682812022035598,-0.11904432179598588,-0.05267567820401402,-5.102174151105731,7.81056218671812e-07,1.725,2.171,200,-0.446,0.7396073927952498,0.052298140286122355,-0.5491296599894143,-0.3428703400105857,-8.528027909978071,3.733252838583441e-15,855,145,0,1000,0.855,0.8318179377037748,0.875465063771481,4.743430226237597e-123,-122.32390748331625
medsp1000,rubric_and_ranking,8,medsp1000_all_judges_v1,claude-sonnet-5,200,5,4.385400000000001,4.40071,200,-0.015310000000000028,0.3569823608102342,0.025242464809289943,-0.06508704367372348,0.03446704367372341,-0.6065176327141204,0.5448623610972667,2.13,2.6069999999999998,200,-0.47700000000000004,0.9064098931898095,0.06409285820090885,-0.6033883311690807,-0.3506116688309193,-7.4423268580841055,2.9140004019196844e-12,774,226,0,1000,0.774,0.7470576210232625,0.7988453153266535,9.67499722380331e-71,-70.01434915092744
medsp1000,rubric_and_ranking,8,medsp1000_all_judges_v1,gemini-3.1-pro-preview,200,5,3.978,3.65739,200,0.32061,0.5284250306002017,0.037365292248611154,0.2469272674224726,0.3942927325775274,8.580422651770292,2.6785079989402634e-15,4.35,4.89,200,-0.54,0.9723824546910309,0.06875782276188487,-0.6755874385637999,-0.4044125614362002,-7.853651821845397,2.4627774712720936e-13,330,670,0,1000,0.33,0.3015555405204304,0.35974555736465835,2.582116986939719e-27,-26.588024085217594
medsp1000,rubric_and_ranking,8,medsp1000_all_judges_v1,gemini-3.7-flash,200,5,4.5158,3.75142,200,0.7643800000000001,0.28765797599889165,0.02034049054912134,0.7242694365483696,0.8044905634516305,37.579231344202725,2.540024627729967e-92,3.755,4.406000000000001,200,-0.6509999999999999,0.933356723803577,0.06599828686675688,-0.7811457536963045,-0.5208542463036954,-9.863892396393496,6.145826039679416e-19,449,551,0,1000,0.449,0.4184254667345993,0.47996486263092736,0.001391741594422053,-2.8564413929829526
medsp1000,rubric_and_ranking,8,medsp1000_all_judges_v1,gpt-5.6-sol,200,5,4.4565,4.1786200000000004,200,0.27788000000000007,0.34561864364378675,0.024438928662501844,0.22968749468947824,0.3260725053105219,11.370383859189724,2.0886879372625102e-23,2.4,3.3360000000000003,200,-0.9359999999999999,1.069966420362582,0.07565805114802777,-1.085194389086686,-0.786805610913314,-12.371452684773512,1.8988253805450307e-26,720,280,0,1000,0.72,0.6913699270789491,0.7469462991874067,2.808991481520749e-45,-44.551449577827086
medsp1000,rubric_and_ranking,8,medsp1000_all_judges_v1,gpt-5.6-terra,200,5,4.05545,3.94572,200,0.10973000000000006,0.41152920739932125,0.029099509320838518,0.05234703216025817,0.16711296783974194,3.7708539614934695,0.00021445083704421102,3.565,4.205,200,-0.64,1.0504844539257583,0.0742804680901951,-0.7864778551605425,-0.49352214483945755,-8.615993092866345,2.1368871391807455e-15,487,513,0,1000,0.487,0.45612976445064124,0.5179697312699831,0.42920977720913767,-0.3673303935570064
